ruta,distancia
"Mataró -> España, Pamplona -> España, Guadalajara -> España, Castellón -> España, Sevilla -> España, Lugo -> España, Las Palmas -> España, Palencia -> España, Islas Baleares, Palma",8103.08
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Las Palmas -> España, Lugo",8103.230000000001
"Mataró -> España, Sevilla -> España, Islas Baleares, Palma -> España, Castellón -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Guadalajara",8103.3200000000015
"Mataró -> España, Castellón -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo",8103.419999999999
"Mataró -> España, Castellón -> España, Palencia -> España, Guadalajara -> España, Las Palmas -> España, Lugo -> España, Sevilla -> España, Pamplona -> España, Islas Baleares, Palma",8103.559999999999
"Mataró -> España, Castellón -> España, Palencia -> España, Guadalajara -> España, Sevilla -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Islas Baleares, Palma",8103.569999999999
"Mataró -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Guadalajara",8103.57
"Mataró -> España, Castellón -> España, Lugo -> España, Palencia -> España, Guadalajara -> España, Sevilla -> España, Pamplona -> España, Las Palmas -> España, Islas Baleares, Palma",8103.620000000001
"Mataró -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Sevilla -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma",8103.650000000001
"Mataró -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Guadalajara -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma",8103.720000000001
"Mataró -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Las Palmas -> España, Palencia",8103.76
"Mataró -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón",8103.88
"Mataró -> España, Castellón -> España, Palencia -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Las Palmas -> España, Sevilla -> España, Guadalajara",8103.93
"Mataró -> España, Pamplona -> España, Guadalajara -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma",8103.9400000000005
"Mataró -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Lugo -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón",8104.05
"Mataró -> España, Pamplona -> España, Castellón -> España, Islas Baleares, Palma -> España, Lugo -> España, Las Palmas -> España, Guadalajara -> España, Sevilla -> España, Palencia",8104.07
"Mataró -> España, Pamplona -> España, Castellón -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Las Palmas -> España, Palencia",8104.07
"Mataró -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Las Palmas -> España, Pamplona -> España, Castellón",8104.219999999999
"Mataró -> España, Lugo -> España, Palencia -> España, Sevilla -> España, Pamplona -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón",8104.289999999999
"Mataró -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Pamplona -> España, Palencia -> España, Lugo -> España, Sevilla",8104.3
"Mataró -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Guadalajara",8104.34
"Mataró -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Guadalajara",8104.43
"Mataró -> España, Sevilla -> España, Castellón -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Guadalajara",8104.43
"Mataró -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma",8104.52
"Mataró -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Castellón -> España, Guadalajara",8104.68
"Mataró -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Castellón -> España, Islas Baleares, Palma -> España, Guadalajara",8104.68
"Mataró -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Guadalajara -> España, Lugo -> España, Pamplona -> España, Sevilla -> España, Islas Baleares, Palma",8104.6900000000005
"Mataró -> España, Las Palmas -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Pamplona -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma",8104.7699999999995
"Mataró -> España, Sevilla -> España, Guadalajara -> España, Pamplona -> España, Palencia -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Islas Baleares, Palma",8104.77
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Pamplona -> España, Lugo -> España, Palencia -> España, Sevilla -> España, Castellón",8104.819999999999
"Mataró -> España, Sevilla -> España, Islas Baleares, Palma -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Las Palmas -> España, Pamplona",8104.9
"Mataró -> España, Guadalajara -> España, Las Palmas -> España, Castellón -> España, Islas Baleares, Palma -> España, Pamplona -> España, Sevilla -> España, Lugo -> España, Palencia",8104.93
"Mataró -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Islas Baleares, Palma -> España, Castellón -> España, Guadalajara",8104.939999999999
"Mataró -> España, Castellón -> España, Sevilla -> España, Lugo -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona",8104.950000000001
"Mataró -> España, Lugo -> España, Sevilla -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Las Palmas -> España, Guadalajara",8104.97
"Mataró -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Sevilla",8104.97
"Mataró -> España, Castellón -> España, Palencia -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Sevilla -> España, Las Palmas -> España, Guadalajara",8104.97
"Mataró -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Guadalajara",8104.98
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Lugo -> España, Palencia -> España, Sevilla -> España, Pamplona -> España, Castellón",8105.35
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Palencia -> España, Lugo -> España, Pamplona -> España, Sevilla -> España, Castellón",8105.400000000001
"Mataró -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Las Palmas -> España, Castellón -> España, Islas Baleares, Palma -> España, Guadalajara",8105.450000000001
"Mataró -> España, Islas Baleares, Palma -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Las Palmas -> España, Castellón -> España, Guadalajara",8105.450000000001
"Mataró -> España, Palencia -> España, Islas Baleares, Palma -> España, Lugo -> España, Las Palmas -> España, Sevilla -> España, Castellón -> España, Pamplona -> España, Guadalajara",8105.579999999999
"Mataró -> España, Las Palmas -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Castellón -> España, Guadalajara",8105.709999999999
"Mataró -> España, Sevilla -> España, Pamplona -> España, Las Palmas -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Castellón -> España, Islas Baleares, Palma",8105.76
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Sevilla -> España, Palencia -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Castellón",8105.85
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Pamplona -> España, Castellón",8105.85
"Mataró -> España, Pamplona -> España, Las Palmas -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma",8105.89
"Mataró -> España, Sevilla -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Palencia -> España, Castellón",8105.900000000001
"Mataró -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Islas Baleares, Palma -> España, Castellón -> España, Guadalajara -> España, Las Palmas -> España, Pamplona",8105.950000000001
"Mataró -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma -> España, Castellón -> España, Las Palmas -> España, Guadalajara",8105.97
"Mataró -> España, Pamplona -> España, Guadalajara -> España, Lugo -> España, Las Palmas -> España, Castellón -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma",8105.970000000001
"Mataró -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Las Palmas -> España, Pamplona",8106.01
"Mataró -> España, Sevilla -> España, Castellón -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Las Palmas -> España, Pamplona",8106.01
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Castellón -> España, Guadalajara",8106.049999999999
"Mataró -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Castellón -> España, Islas Baleares, Palma -> España, Guadalajara",8106.05
"Mataró -> España, Guadalajara -> España, Sevilla -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Las Palmas -> España, Lugo -> España, Palencia",8106.090000000001
"Mataró -> España, Las Palmas -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Pamplona",8106.12
"Mataró -> España, Sevilla -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Castellón -> España, Las Palmas -> España, Guadalajara -> España, Pamplona",8106.12
"Mataró -> España, Las Palmas -> España, Pamplona -> España, Lugo -> España, Palencia -> España, Sevilla -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón",8106.15
"Mataró -> España, Las Palmas -> España, Sevilla -> España, Pamplona -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Castellón",8106.170000000001
"Mataró -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Las Palmas -> España, Lugo -> España, Guadalajara",8106.200000000001
"Mataró -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Guadalajara",8106.200000000001
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Lugo -> España, Guadalajara",8106.209999999999
"Mataró -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Lugo -> España, Guadalajara",8106.209999999999
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Pamplona",8106.2300000000005
"Mataró -> España, Castellón -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona",8106.32
"Mataró -> España, Guadalajara -> España, Las Palmas -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Lugo -> España, Palencia -> España, Sevilla",8106.4400000000005
"Mataró -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Palencia -> España, Castellón -> España, Guadalajara -> España, Sevilla",8106.4800000000005
"Mataró -> España, Castellón -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla",8106.57
"Mataró -> España, Castellón -> España, Guadalajara -> España, Sevilla -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona",8106.58
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Sevilla -> España, Lugo -> España, Palencia -> España, Las Palmas -> España, Pamplona -> España, Castellón",8106.6
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Lugo -> España, Palencia -> España, Sevilla -> España, Pamplona -> España, Castellón",8106.6
"Mataró -> España, Castellón -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona -> España, Guadalajara -> España, Sevilla",8106.6
"Mataró -> España, Las Palmas -> España, Palencia -> España, Lugo -> España, Pamplona -> España, Sevilla -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón",8106.73
"Mataró -> España, Las Palmas -> España, Sevilla -> España, Pamplona -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Castellón",8106.75
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Castellón -> España, Guadalajara",8106.82
"Mataró -> España, Las Palmas -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Castellón -> España, Islas Baleares, Palma -> España, Guadalajara",8106.82
"Mataró -> España, Castellón -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Pamplona -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma",8106.959999999999
"Mataró -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Islas Baleares, Palma",8107.049999999999
"Mataró -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Guadalajara -> España, Islas Baleares, Palma",8107.0599999999995
"Mataró -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Castellón -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Pamplona",8107.0599999999995
"Mataró -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Castellón -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara",8107.08
"Mataró -> España, Pamplona -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Las Palmas -> España, Palencia",8107.1
"Mataró -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón -> España, Sevilla -> España, Lugo",8107.12
"Mataró -> España, Lugo -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara",8107.1900000000005
"Mataró -> España, Sevilla -> España, Lugo -> España, Palencia -> España, Castellón -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Pamplona",8107.23
"Mataró -> España, Islas Baleares, Palma -> España, Sevilla -> España, Lugo -> España, Palencia -> España, Castellón -> España, Las Palmas -> España, Guadalajara -> España, Pamplona",8107.23
"Mataró -> España, Pamplona -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Palencia -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma",8107.23
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Palencia -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Pamplona",8107.2300000000005
"Mataró -> España, Las Palmas -> España, Lugo -> España, Palencia -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara -> España, Pamplona",8107.2300000000005
"Mataró -> España, Pamplona -> España, Sevilla -> España, Castellón -> España, Lugo -> España, Palencia -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma",8107.230000000001
"Mataró -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Castellón -> España, Sevilla",8107.240000000001
"Mataró -> España, Las Palmas -> España, Sevilla -> España, Palencia -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón",8107.249999999999
"Mataró -> España, Palencia -> España, Lugo -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Castellón -> España, Sevilla",8107.26
"Mataró -> España, Pamplona -> España, Sevilla -> España, Castellón -> España, Las Palmas -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma",8107.260000000001
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Lugo -> España, Palencia -> España, Sevilla -> España, Guadalajara -> España, Castellón",8107.2699999999995
"Mataró -> España, Las Palmas -> España, Guadalajara -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Islas Baleares, Palma -> España, Lugo",8107.280000000001
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Lugo",8107.280000000001
"Mataró -> España, Las Palmas -> España, Castellón -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Pamplona",8107.330000000001
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Pamplona",8107.339999999999
"Mataró -> España, Pamplona -> España, Guadalajara -> España, Lugo -> España, Sevilla -> España, Castellón -> España, Las Palmas -> España, Palencia -> España, Islas Baleares, Palma",8107.34
"Mataró -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla",8107.51
"Mataró -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Sevilla -> España, Islas Baleares, Palma -> España, Castellón",8107.639999999999
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Guadalajara",8107.8200000000015
"Mataró -> España, Las Palmas -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Islas Baleares, Palma -> España, Guadalajara",8107.8200000000015
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Lugo -> España, Pamplona -> España, Sevilla -> España, Guadalajara -> España, Castellón",8107.849999999999
"Mataró -> España, Pamplona -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón",8107.87
"Mataró -> España, Palencia -> España, Las Palmas -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara",8107.950000000001
"Mataró -> España, Pamplona -> España, Castellón -> España, Palencia -> España, Islas Baleares, Palma -> España, Lugo -> España, Las Palmas -> España, Sevilla -> España, Guadalajara",8108.0
"Mataró -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Pamplona -> España, Sevilla -> España, Las Palmas -> España, Castellón -> España, Guadalajara",8108.07
"Mataró -> España, Guadalajara -> España, Las Palmas -> España, Sevilla -> España, Pamplona -> España, Lugo -> España, Castellón -> España, Palencia -> España, Islas Baleares, Palma",8108.16
"Mataró -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla",8108.1900000000005
"Mataró -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Sevilla",8108.200000000001
"Mataró -> España, Pamplona -> España, Lugo -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara -> España, Las Palmas -> España, Palencia",8108.209999999999
"Mataró -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Las Palmas -> España, Guadalajara -> España, Pamplona -> España, Sevilla",8108.219999999999
"Mataró -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Guadalajara -> España, Pamplona -> España, Las Palmas -> España, Castellón -> España, Sevilla",8108.24
"Mataró -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Las Palmas -> España, Guadalajara -> España, Islas Baleares, Palma",8108.380000000001
"Mataró -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Lugo -> España, Pamplona -> España, Sevilla -> España, Guadalajara -> España, Islas Baleares, Palma",8108.380000000001
"Mataró -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón -> España, Las Palmas -> España, Pamplona",8108.389999999999
"Mataró -> España, Las Palmas -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Sevilla",8108.460000000001
"Mataró -> España, Lugo -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Sevilla -> España, Guadalajara -> España, Palencia -> España, Castellón -> España, Pamplona",8108.65
"Mataró -> España, Pamplona -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Guadalajara -> España, Lugo -> España, Sevilla -> España, Islas Baleares, Palma",8108.75
"Mataró -> España, Pamplona -> España, Castellón -> España, Palencia -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Las Palmas -> España, Guadalajara",8109.03
"Mataró -> España, Lugo -> España, Islas Baleares, Palma -> España, Palencia -> España, Guadalajara -> España, Sevilla -> España, Las Palmas -> España, Castellón -> España, Pamplona",8109.079999999999
"Mataró -> España, Islas Baleares, Palma -> España, Pamplona -> España, Las Palmas -> España, Sevilla -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Palencia",8109.18
"Mataró -> España, Guadalajara -> España, Sevilla -> España, Las Palmas -> España, Pamplona -> España, Lugo -> España, Castellón -> España, Palencia -> España, Islas Baleares, Palma",8109.199999999999
"Mataró -> España, Lugo -> España, Palencia -> España, Castellón -> España, Las Palmas -> España, Sevilla -> España, Pamplona -> España, Islas Baleares, Palma -> España, Guadalajara",8109.3
"Mataró -> España, Palencia -> España, Lugo -> España, Castellón -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Pamplona -> España, Sevilla",8109.33
"Mataró -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona -> España, Castellón -> España, Sevilla",8109.34
"Mataró -> España, Lugo -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Guadalajara -> España, Castellón -> España, Sevilla -> España, Islas Baleares, Palma",8109.360000000001
"Mataró -> España, Sevilla -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Palencia",8109.38
"Mataró -> España, Sevilla -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Pamplona -> España, Palencia",8109.380000000001
"Mataró -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia -> España, Las Palmas -> España, Castellón",8109.49
"Mataró -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Castellón",8109.500000000001
"Mataró -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Castellón -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona",8109.51
"Mataró -> España, Las Palmas -> España, Guadalajara -> España, Castellón -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Sevilla",8109.58
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Castellón -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Sevilla",8109.58
"Mataró -> España, Pamplona -> España, Guadalajara -> España, Sevilla -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Islas Baleares, Palma -> España, Palencia",8109.590000000001
"Mataró -> España, Pamplona -> España, Guadalajara -> España, Sevilla -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón -> España, Palencia",8109.6
"Mataró -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Islas Baleares, Palma -> España, Sevilla",8109.699999999999
"Mataró -> España, Las Palmas -> España, Sevilla -> España, Castellón -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Palencia",8109.71
"Mataró -> España, Las Palmas -> España, Sevilla -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Pamplona -> España, Palencia",8109.710000000001
"Mataró -> España, Guadalajara -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla -> España, Lugo",8109.840000000001
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Guadalajara",8109.910000000002
"Mataró -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla",8109.9800000000005
"Mataró -> España, Palencia -> España, Las Palmas -> España, Lugo -> España, Sevilla -> España, Castellón -> España, Pamplona -> España, Guadalajara -> España, Islas Baleares, Palma",8110.02
"Mataró -> España, Palencia -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Islas Baleares, Palma",8110.110000000001
"Mataró -> España, Palencia -> España, Las Palmas -> España, Lugo -> España, Pamplona -> España, Guadalajara -> España, Castellón -> España, Sevilla -> España, Islas Baleares, Palma",8110.120000000001
"Mataró -> España, Islas Baleares, Palma -> España, Pamplona -> España, Sevilla -> España, Las Palmas -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Palencia",8110.22
"Mataró -> España, Castellón -> España, Pamplona -> España, Las Palmas -> España, Guadalajara -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma",8110.330000000002
"Mataró -> España, Castellón -> España, Pamplona -> España, Sevilla -> España, Guadalajara -> España, Lugo -> España, Las Palmas -> España, Palencia -> España, Islas Baleares, Palma",8110.35
"Mataró -> España, Sevilla -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Palencia -> España, Guadalajara",8110.429999999999
"Mataró -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Lugo -> España, Pamplona -> España, Las Palmas -> España, Palencia -> España, Islas Baleares, Palma",8110.43
"Mataró -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Guadalajara -> España, Castellón",8110.48
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Lugo",8110.52
